Ville,Secteur,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
Casablanca,Aïn Chock,Ford,Fiesta,2010,150 000 - 159 999,Essence,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68000
Fès,,Volkswagen,Caddy,2010,200 000 - 249 999,Diesel,8,Manuelle,5,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,103000
Béni Mellal,Toute la ville,Hyundai,Veracruz,2011,200 000 - 249 999,Diesel,12,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88000
Temara,,Nissan,Qashqai,2014,100 000 - 109 999,Diesel,6,Manuelle,5,WW au Maroc,Non,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,158000
Bouskoura,Toute la ville,Alfa Romeo,Giulietta,2014,120 000 - 129 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,140000
Casablanca,Aïn Borja,Renault,Megane,2017,150 000 - 159 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,158000
Nador,Centre Ville,Renault,Clio,2014,110 000 - 119 999,Essence,7,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82000
Marrakech,M'Hamid,Nissan,Juke,2017,5 000 - 9 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150000
Béni Mellal,Toute la ville,Volkswagen,GOLF 4,1998,0 - 4 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65000
Rabat,Hassan,Volkswagen,CC,2019,80 000 - 84 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Agadir,Autre secteur,Renault,Clio,2008,190 000 - 199 999,Essence,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62000
Casablanca,,Dacia,Sandero,2017,75 000 - 79 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,107000
Casablanca,,Renault,Clio,2017,100 000 - 109 999,Diesel,6,Manuelle,5,,,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103000
Agadir,Hay Dakhla,Renault,Clio,2017,100 000 - 109 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102000
Tanger,Cap spartel,Volkswagen,Tiguan,2013,110 000 - 119 999,Diesel,5,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200000
Tanger,M'sallah,Audi,A3,2021,15 000 - 19 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Casablanca,,Renault,Clio,2016,150 000 - 159 999,Diesel,6,Manuelle,,,,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97000
Rabat,Agdal,Mercedes-Benz,220,2003,200 000 - 249 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98000
Casablanca,Aïn Chock,Dacia,Logan,2015,250 000 - 299 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82000
Khouribga,Toute la ville,Audi,A4,2008,200 000 - 249 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105000
Guelmim,,Volkswagen,GOLF 4,1999,250 000 - 299 999,Diesel,8,Manuelle,5,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61000
Meknès,Riad Toulal,Land Rover,Range Rover Sport,2016,120 000 - 129 999,Diesel,12,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Tifelt,,Peugeot,Partner,2010,110 000 - 119 999,Diesel,7,Manuelle,5,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70000
Rabat,Hassan,Volkswagen,GOLF 7,2016,75 000 - 79 999,Diesel,9,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,190000
Casablanca,Oulfa,Ford,Transit,2017,85 000 - 89 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160000
Casablanca,Hay Hassani,Hyundai,Accent,2016,100 000 - 109 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100000
El Kelâa des Sraghna,,Fiat,Doblo,2015,250 000 - 299 999,Diesel,5,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70000
Casablanca,,Dacia,Logan,2015,200 000 - 249 999,Diesel,6,Manuelle,,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,77000
Casablanca,,Seat,Ibiza,2017,80 000 - 84 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97000
Fès,Centre,Audi,A4,2008,250 000 - 299 999,Essence,10,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98000
Marrakech,M'Hamid,Hyundai,Tucson,2007,150 000 - 159 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89000
Khouribga,Toute la ville,Mercedes-Benz,220,2011,250 000 - 299 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,140000
Fès,Oued Fès,Peugeot,508,2014,130 000 - 139 999,Diesel,7,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,133000
Béni Mellal,Toute la ville,Hyundai,Santa Fe,2007,250 000 - 299 999,Diesel,9,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100000
Rabat,,Audi,A5,2014,100 000 - 109 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Fès,,Hyundai,Santa Fe,2007,190 000 - 199 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,83000
Casablanca,Sidi Bernoussi,Dacia,Logan,2012,140 000 - 149 999,Diesel,6,Manuelle,5,WW au Maroc,,Bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,66000
Marrakech,Hivernage,Ford,Kuga,2015,90 000 - 94 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,168000
Casablanca,Centre Ville,Renault,Clio,2016,95 000 - 99 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90000
Mohammedia,Belle Vue,Ford,Fiesta,2015,0 - 4 999,Essence,7,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81000
Casablanca,Aïn Chock,Fiat,500,2015,95 000 - 99 999,Essence,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110000
Al Hoceïma,Toute la ville,Renault,Megane,2007,0 - 4 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73000
Casablanca,Anfa,Fiat,500,2018,25 000 - 29 999,Diesel,7,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110000
Tétouan,Centre ville,Audi,A3,2013,160 000 - 169 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240000
Salé,Toute la ville,BMW,Serie 1,2008,250 000 - 299 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105000
Meknès,Hamria,Citroen,Berlingo,2016,10 000 - 14 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117000
Tétouan,Mhannech,Audi,A3,2013,60 000 - 64 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240000
Tétouan,Safir,Land Rover,Range Rover Evoque,2018,70 000 - 74 999,Diesel,9,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Béni Mellal,,Fiat,Punto,2015,20 000 - 24 999,Diesel,6,Manuelle,5,,Oui,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,63000
Béni Mellal,,Peugeot,301,2018,75 000 - 79 999,Diesel,6,Manuelle,,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,135000
Tanger,Val Fleuri,Volkswagen,GOLF 4,1999,40 000 - 44 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65000
El Jadida,Centre,Mercedes-Benz,CLASSE ML,2009,300 000 - 349 999,Diesel,11,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83000
Tanger,Drissia,Volkswagen,GOLF 7,2017,35 000 - 39 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Ifrane,La Prairie,Ford,Fiesta,2012,190 000 - 199 999,Essence,7,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78000
Tanger,Val Fleuri,Dacia,Duster,2019,75 000 - 79 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,165000
Marrakech,,Nissan,ALMERA,2012,5 000 - 9 999,Diesel,11,Manuelle,5,WW au Maroc,Non,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80000
Casablanca,Aïn Chock,Mercedes-Benz,220,2004,250 000 - 299 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70500
Casablanca,,Renault,Kangoo,2008,200 000 - 249 999,Diesel,6,Manuelle,,WW au Maroc,Non,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65000
Casablanca,Oulfa,BMW,Serie 1,2011,180 000 - 189 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,107000
Temara,Massira 1,Fiat,Punto,2014,25 000 - 29 999,Diesel,5,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72000
Tanger,Port Tanger ville,Renault,Clio,2011,160 000 - 169 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105000
Tanger,Branes 2,Alfa Romeo,Giulietta,2015,110 000 - 119 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135000
Fès,Oued Fès,Alfa Romeo,Giulietta,2013,150 000 - 159 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120000
Casablanca,Aïn Sebaâ,Audi,A5,2011,170 000 - 179 999,Essence,11,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,140000
Tanger,Val Fleuri,Audi,A1,2017,70 000 - 74 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240000
Rabat,Hassan,Audi,Q5,2012,200 000 - 249 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Casablanca,Aïn Chock,Audi,A6,2006,25 000 - 29 999,Essence,14,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85000
Marrakech,Azzouzia,Audi,A3,2016,130 000 - 139 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,193000
Marrakech,,Audi,A4,2008,0 - 4 999,Diesel,8,Manuelle,5,Dédouanée,,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,140000
Casablanca,Anfa,Audi,Q5,2011,190 000 - 199 999,Diesel,11,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200000
Rabat,Aviation,Audi,A4,2008,190 000 - 199 999,Diesel,10,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,130000
Rabat,Hay el Fath,Audi,A3,2008,190 000 - 199 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110000
Laâyoune,,Audi,R8,2013,0 - 4 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240000
Tanger,Jbel Kbir,Audi,A1,2018,35 000 - 39 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240000
Temara,Wifak,Audi,Q5,2015,120 000 - 129 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Marrakech,Massira,Audi,A3,2006,250 000 - 299 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73000
Marrakech,Daoudiate,Audi,A3,2015,150 000 - 159 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,185000
Agadir,Le centre-ville,Audi,A5,2015,160 000 - 169 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240000
Rabat,Agdal,Audi,A3,2014,190 000 - 199 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240000
Casablanca,Benmsik,Audi,A4,2010,200 000 - 249 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139000
Rabat,Guich Oudaya,Audi,A4,2009,250 000 - 299 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110000
Casablanca,Californie,Audi,A6,2012,150 000 - 159 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180000
Casablanca,Belvédère,Audi,A6,2016,150 000 - 159 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Tanger,Autre secteur,Audi,A3,2016,60 000 - 64 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,210000
Tanger,,Audi,A3,2000,250 000 - 299 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60000
Casablanca,Aïn Sebaâ,Audi,Q5,2018,140 000 - 149 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Casablanca,Anfa,Audi,Q7,2016,45 000 - 49 999,Diesel,11,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Casablanca,,Audi,Q5,2013,150 000 - 159 999,Diesel,12,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Kénitra,Ouled Oujih,Audi,A4,2004,25 000 - 29 999,Diesel,10,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85000
Salé,El Qaria,BMW,Serie 3,2019,0 - 4 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Casablanca,La Gironde,BMW,Serie 1,2016,85 000 - 89 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238000
Casablanca,La Gironde,BMW,Serie 1,2008,130 000 - 139 999,Essence,11,Manuelle,,WW au Maroc,,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69000
Fès,Agdal,BMW,Serie 5,2011,150 000 - 159 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,179000
Fquih Ben Saleh,Toute la ville,BMW,X5,2004,200 000 - 249 999,Diesel,11,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Rabat,Médina de Rabat,BMW,Serie 5,2009,200 000 - 249 999,Diesel,12,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115000
Fès,Agdal,BMW,X5,2012,160 000 - 169 999,Diesel,12,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145000
Casablanca,Anfa,BMW,Serie 4,2014,150 000 - 159 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Rabat,Hay Riad,BMW,Serie 1,2012,200 000 - 249 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105000
Casablanca,Californie,BMW,Serie 1,2012,190 000 - 199 999,Diesel,9,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,158000
Casablanca,Centre Ville,BMW,Serie 1,2021,5 000 - 9 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Rabat,Hassan,BMW,Serie 3,2005,200 000 - 249 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90000
Casablanca,Californie,BMW,Serie 1,2008,100 000 - 109 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100000
